PlasmoDBID,GoTerm
PFD1160w,GO:0044228
PF13_0128,GO:0006633
PFI0150c,GO:0016021
PF10_0406,GO:0046789
MAL13P1.112,GO:0000287
PFI0385c,GO:0004519
PFL1170w,GO:0043186
PFL1865w,GO:0005737
PF13_0214,GO:0004364
PF11_0521,GO:0046789
PF10_0253,GO:0005737
PFD0350w,GO:0009234
PF10_0335,GO:0005737
PF10_0063,GO:0003723
PF14_0494,GO:0005634
PFI0155c,GO:0006886
MAL7P1.120,GO:0004221
MAL7P1.118,GO:0000280
PFD0795w,GO:0005634
PFL2160c,GO:0030272
PF10_0004,GO:0020036
PF14_0273,GO:0003723
MAL8P1.7,GO:0003774
PFE0765w,GO:0048015
PF14_0205,GO:0003735
PF13_0173,GO:0005737
PF07_0067,GO:0000055
PFI0975c,GO:0043565
PF13_0129,GO:0006412
PFB0450w,GO:0015450
PFA0400c,GO:0019774
PF14_0242,GO:0016571
MAL8P1.144,GO:0005524
PF14_0745,GO:0016020
PFE1605w,GO:0020030
PFI0135c,GO:0050776
PF10_0267,GO:0006412
PF14_0448,GO:0003723
PF11_0407,GO:0005739
PF11_0262,GO:0016020
PF14_0115,GO:0008276
PF14_0334,GO:0006807
MAL13P1.56,GO:0008270
PFB0010w,GO:0050839
PFD0065w,GO:0020033
PF14_0511,GO:0006098
PFL0975w,GO:0005516
PFE0485w,GO:0006661
PFB0330c,GO:0006508
PF10_0211,GO:0005739
PFF1130c,GO:0046872
PFE0510c,GO:0071944
PF10_0127,GO:0006512
PFL2215w,GO:0005200
PF14_0033,GO:0016491
PFL2345c,GO:0000502
MAL13P1.62,GO:0020011
PFD0305c,GO:0033180
PFC0160w,GO:0070258
PF14_0316,GO:0005524
PF10_0348,GO:0030260
PFC0365w,GO:0000974
PF11_0377-a,GO:0006468
MAL7P1.50,GO:0016337
MAL8P1.72,GO:0006359
PF10_0334,GO:0050660
PF10_0099,GO:0004386
PF11_0209,GO:0016021
NA,GO:0005840
MAL13P1.294,GO:0007165
MAL13P1.210,GO:0005783
PFL2200w,GO:0005737
PFD1240w,GO:0020035
PFL0380c,GO:0020011
PF13_0018,GO:0005515
PFB0180w,GO:0020011
PF14_0627,GO:0003735
PF13_0212,GO:0005737
MAL7P1.77,GO:0008233
PF11_0007,GO:0016337
PF11_0113,GO:0003735
PFB0085c,GO:0033643
PF10_0365,GO:0016020
PFA0740w,GO:0020033
NA,GO:0045182
PF14_0655,GO:0006446
PF14_0068,GO:0003723
PF08_0106,GO:0016337
PFF0930w,GO:0005622
PF14_0185,GO:0005524
MAL13P1.258,GO:0004565
PF13_0019,GO:0016021
PFI0160w,GO:0003743
PF14_0612,GO:0005622
MAL7P1.217,GO:0020013
PFD0872w,GO:0006413
PFB0420w,GO:0008685
PF07_0041,GO:0009379
PF14_0419,GO:0003774
PF13_0295,GO:0005737
PFL1925w,GO:0004176
PF13_0282,GO:0019773
PF13_0318,GO:0003676
PF10_0143,GO:0006357
PFB0860c,GO:0003676
PF14_0406,GO:0005737
PF08_0055,GO:0005732
MAL13P1.139,GO:0005739
PF13_0059,GO:0006412
PF14_0502,GO:0005685
PF14_0295,GO:0005759
PF14_0068,GO:0005730
PFL2570w,GO:0030430
PF11_0317,GO:0051276
MAL13P1.515,GO:0020033
PF10_0003,GO:0016020
PFL1035w,GO:0004672
MAL7P1.218,GO:0020013
PF14_0081,GO:0004003
PF13_0349,GO:0000287
PF14_0493,GO:0016021
PFA0665w,GO:0016020
PF13_0304,GO:0003924
PFI1555w,GO:0016020
PF10_0106,GO:0005794
PFL2540w,GO:0030430
PF10_0304,GO:0005737
PF13_0159,GO:0005737
MAL13P1.348,GO:0016021
PFL2220w,GO:0006461
PF08_0011,GO:0006429
PF10_0322,GO:0004014
PFB0500c,GO:0015031
PFL0190w,GO:0005737
PFD0995c,GO:0016337
PFB0175c,GO:0005730
PF08_0110,GO:0006913
PFE1355c,GO:0070628
PF13_0095,GO:0005524
PF11_0195,GO:0045010
PF11_0474,GO:0005634
PFL2075c,GO:0008270
PFD0285c,GO:0006554
PF08_0136b,GO:0007155
PFF0970w,GO:0003676
PFE0235c,GO:0006817
PFD0960c,GO:0005840
PF13_0252,GO:0005337
PF10_0153,GO:0042623
PF14_0706,GO:0005487
PFE0080c,GO:0020008
MAL13P1.365,GO:0016192
PFL0830w,GO:0003676
PFE0280c,GO:0003779
PFI0540w,GO:0003743
PFB0932w,GO:0016020
PF14_0286,GO:0006537
PF13_0281,GO:0016020
PFF0110w,GO:0020011
MAL13P1.60,GO:0016337
PF14_0432,GO:0005737
PF10_0275,GO:0016491
PF10_0177a,GO:0016787
PFI0375w,GO:0005622
PF08_0030,GO:0005634
PF10_0335,GO:0016020
PF13_0345,GO:0005739
PFE0625w,GO:0006913
PF11_0431,GO:0005200
PFF0270c,GO:0051726
PFB0435c,GO:0006836
MAL13P1.121,GO:0005788
PF14_0379,GO:0016459
PFL1960w,GO:0016337
PF10_0130,GO:0016020
MAL7P1.222,GO:0020033
PF14_0280,GO:0008601
PFC0166w,GO:0003756
PFE0280c,GO:0003774
PFF0330w,GO:0006886
PFL2330w,GO:0016020
PF10_0118,GO:0005737
PFE0060w,GO:0020036
PFL2275c,GO:0003755
MAL13P1.258,GO:0005529
PF14_0313,GO:0005886
PFI1765c,GO:0050839
MAL7P1.132,GO:0005634
PFC0920w,GO:0000786
PFF1130c,GO:0004784
PF07_0080,GO:0003735
PFL2145w,GO:0005634
PF14_0701,GO:0005634
PF13_0089,GO:0008440
PF13_0043,GO:0046982
PFI0900w,GO:0007275
PF14_0304,GO:0005643
MAL13P1.309,GO:0019904
PF10_0253,GO:0003774
PFD0050w,GO:0020002
PF14_0725,GO:0003924
PF14_0177,GO:0006260
PF14_0268,GO:0016021
PF10_0222,GO:0005739
PFB0690w,GO:0005737
PFF1570w,GO:0020002
NA,GO:0031072
PFA0020w,GO:0020003
MAL13P1.166,GO:0003676
PF14_0483,GO:0006364
PF11_0402,GO:0005634
PF08_0028,GO:0016021
MAL8P1.110,GO:0003735
PF14_0313,GO:0051301
PF14_0077,GO:0020020
PFF1055c,GO:0005786
PF10_0373,GO:0005737
PFI1815c,GO:0020002
PFE0960w,GO:0005840
PFF0885w,GO:0005840
PFI1420w,GO:0019206
PFF0180w,GO:0004826
PFB0730w,GO:0003678
PFL0925w,GO:0000910
PFI0085c,GO:0016021
PFD1015c,GO:0016021
PFF0780w,GO:0005524
PFA0715c,GO:0020011
PFE1505w,GO:0031338
PF13_0137,GO:0004066
PFL0975w,GO:0007049
NA,GO:0016020
PFF0705c,GO:0005737
PF14_0171,GO:0005737
PF13_0331,GO:0016021
PF14_0232,GO:0004300
PFF1545w,GO:0020002
PFC1115w,GO:0020002
PF11_0109,GO:0003676
PF11_0015,GO:0051082
NA,GO:0055114
PFB0170w,GO:0005634
PFL1930w,GO:0005524
PFI0155c,GO:0005622
PF14_0198,GO:0004820
PFD0320c,GO:0003774
PF14_0429,GO:0004386
PF11_0131,GO:0009432
PF13_0128,GO:0005737
PFF0010w,GO:0020030
PFL0005w,GO:0020030
MAL8P1.37,GO:0009107
PFA0040w,GO:0020033
MAL13P1.230,GO:0005737
PFL1465c,GO:0005739
PFC0235w,GO:0003779
PFF0250w,GO:0003723
PF11_0429,GO:0006350
PF14_0400,GO:0000917
PF14_0261,GO:0008235
PF11_0119,GO:0031201
PFA0130c,GO:0006468
PF14_0553,GO:0030260
NA,GO:0020036
PFA0210c,GO:0008525
PF14_0768,GO:0020002
PF07_0138,GO:0020036
MAL7P1.50,GO:0020035
PFC0315c,GO:0051301
PF14_0346,GO:0004692
PFF0745c,GO:0004540
PF10_0242,GO:0016021
PF10_0231,GO:0005509
PFB0200c,GO:0009058
PF14_0141,GO:0022625
PFL0930w,GO:0030125
PF14_0033,GO:0045454
PFC0720w,GO:0005524
PF10_0147,GO:0003919
PFI0525w,GO:0016226
PFI1220w,GO:0019799
PFD1015c,GO:0020035
PFL1510c,GO:0006355
PFE0730c,GO:0009052
PF14_0002,GO:0020035
PFL0630w,GO:0005739
PFC0485w,GO:0006468
PFL0205w,GO:0006633
PFC0145c,GO:0006364
PFB0215c,GO:0003676
PF14_0124,GO:0007010
PFL0660w,GO:0003777
PFE0975c,GO:0022627
PFD1160w,GO:0044164
MAL13P1.190,GO:0005838
PF13_0291,GO:0003678
PFC1120c,GO:0016021
PFE0625w,GO:0005525
PF10_0155,GO:0005856
PF14_0415,GO:0004140
MAL13P1.22,GO:0006310
PF11_0357,GO:0046872
NA,GO:0020011
PF11_0215,GO:0016021
PFE0995c,GO:0005634
PF14_0052,GO:0000166
MAL13P1.356,GO:0004872
PFC0990c,GO:0005737
PF07_0093,GO:0016021
PF14_0147,GO:0030163
PF10_0146,GO:0005737
PFI1550c,GO:0005829
PFE0985w,GO:0005634
PF14_0605,GO:0006351
MAL13P1.34,GO:0005634
PF13_0254,GO:0016020
PF11_0506,GO:0033644
PF11_0314,GO:0016887
PF11_0224,GO:0004364
PF11_0141,GO:0005459
PFI0005w,GO:0050839
PFF1105c,GO:0033587
PFD0005w,GO:0016337
PFE0715w,GO:0006422
PF14_0323,GO:0019899
PFC0165w,GO:0005815
PFL0670c,GO:0004827
MAL7P1.134,GO:0016020
PF14_0318,GO:0020011
PFI1475w,GO:0030260
MAL8P1.17,GO:0020009
PF14_0398,GO:0006289
PFI1295c,GO:0015718
PFL0685w,GO:0003824
PFF1500c,GO:0010501
PF14_0423,GO:0004672
MAL13P1.204,GO:0008033
PF11_0506,GO:0016021
PFL1980c,GO:0005737
PFB0030c,GO:0020036
PFB1005w,GO:0020033
PFL1210w,GO:0002161
PFL2005w,GO:0005524
PF10_0361,GO:0003774
MAL13P1.201,GO:0016740
PF14_0692,GO:0008237
NA,GO:0016021
PFL1935c,GO:0005737
PFI1475w,GO:0046658
PFF0115c,GO:0003746
PFA0535c,GO:0003777
PFC0120w,GO:0020008
PFL0895c,GO:0005737
PF14_0252,GO:0005737
PF14_0300,GO:0031338
PF14_0009,GO:0046961
PFF1345w,GO:0005643
PF14_0473,GO:0006139
MAL7P1.10,GO:0005509
PF11_0234,GO:0016020
MAL13P1.246,GO:0015662
PFL2660w,GO:0020035
PFL2510w,GO:0008061
PFL0540w,GO:0006506
PFD0685c,GO:0007064
PF14_0680,GO:0005737
PFI0290c,GO:0006890
PF13_0233,GO:0070258
PF14_0722,GO:0031362
MAL7P1.15,GO:0005576
PFL0560c,GO:0006260
PFL0080c,GO:0005524
PFB0040c,GO:0020035
PFE0415w,GO:0006366
PF13_0033,GO:0005838
MAL7P1.129,GO:0005516
PFB0810w,GO:0006260
PF14_0199,GO:0016020
PF08_0097,GO:0005886
MAL13P1.51,GO:0005789
PF13_0251,GO:0003917
PF08_0141,GO:0020013
PF11_0173,GO:0004579
MAL8P1.219,GO:0020033
PF13_0141,GO:0055114
PFF0900c,GO:0008233
PFC0365w,GO:0015631
PFE1240w,GO:0003824
PFL2510w,GO:0005975
PF14_0113,GO:0005681
PF10_0395,GO:0020013
PFC0800w,GO:0016020
PF14_0112,GO:0043139
PF10_0108,GO:0016020
MAL13P1.233,GO:0003723
PF14_0150,GO:0006351
PFC0235w,GO:0005737
PF14_0677,GO:0003963
NA,GO:0007165
PF14_0749,GO:0000062
PF07_0051,GO:0020033
PFB0480w,GO:0005484
PF14_0714,GO:0005794
PF14_0550,GO:0006355
PF14_0527,GO:0005634
PF10_0137,GO:0009225
PF14_0486,GO:0042493
PF10_0272,GO:0006412
NA,GO:0005737
PFC0570c,GO:0005524
MAL8P1.130,GO:0016020
PF14_0335,GO:0016021
NA,GO:0005739
PFL0025c,GO:0020002
PFL0180w,GO:0005739
PF07_0012,GO:0003677
PFE0560c,GO:0020011
PF14_0364,GO:0005847
PF10_0194,GO:0003676
PFF1070c,GO:0051539
MAL7P1.19,GO:0004842
PFE0195w,GO:0008324
PF11_0170,GO:0006457
PFE0880c,GO:0030260
PFL2065c,GO:0005743
PF10_0208,GO:0016021
PF11_0224,GO:0006749
PFL0730w,GO:0003774
PF11_0162,GO:0004197
PFA0765c,GO:0020013
PF10_0150,GO:0006464
PF11_0171,GO:0005085
PF10_0080,GO:0006281
PF14_0657,GO:0046872
MAL13P1.14,GO:0005524
PF10_0084,GO:0005200
PF08_0010,GO:0005524
MAL13P1.145,GO:0005737
PF07_0087,GO:0020011
PFF1185w,GO:0006338
PFL1330c,GO:0051726
PFL2000w,GO:0005739
PF10_0316,GO:0003824
PFB0635w,GO:0005832
MAL8P1.68,GO:0009245
PFF0840w,GO:0005506
PF11_0229,GO:0016021
PF11_0052,GO:0005886
PF14_0537,GO:0005524
PFC0310c,GO:0020011
PF13_0258,GO:0004672
PFF0015c,GO:0020035
PFL0485w,GO:0005737
PF10_0407,GO:0016020
PF14_0694,GO:0005783
PFE1150w,GO:0055085
PF10_0259,GO:0032259
PFE1045c,GO:0020011
PF11_0231,GO:0020011
PFA0370w,GO:0005737
PFE1125w,GO:0005840
MAL8P1.26,GO:0004386
MAL13P1.56,GO:0020009
PFB0640c,GO:0006888
PFE1130w,GO:0016020
PF10_0342,GO:0005634
MAL13P1.113,GO:0031338
PFC0995c,GO:0004144
PFI0775w,GO:0046836
MAL7P1.202,GO:0008536
PFF1175c,GO:0005737
PF10_0355,GO:0042493
PFE0020c,GO:0020003
PF13_0227,GO:0007035
PFD1005c,GO:0016021
PF11_0187,GO:0015031
PFF1510w,GO:0005737
PFB0279w,GO:0003856
PFB0280w,GO:0003856
PFA0765c,GO:0009405
PFI1010w,GO:0005524
PF14_0500,GO:0048193
PFD0160w,GO:0016020
PF10_0325,GO:0010323
PF11_0177,GO:0005622
MAL8P1.34,GO:0005737
PF14_0373,GO:0016020
PFI1450c,GO:0042995
PF13_0043,GO:0006355
PF08_0017,GO:0005581
PFE1640w,GO:0009405
PF14_0766,GO:0016020
PF14_0510,GO:0051087
PF10_0094,GO:0006464
PFB0110w,GO:0020011
PF14_0339,GO:0005525
PF11_0384,GO:0016020
PF10_0296,GO:0005622
PFL0720w,GO:0006100
PF14_0710,GO:0016020
MAL8P1.12,GO:0005524
PF14_0791,GO:0016627
PFF0940c,GO:0010564
PF13_0177,GO:0004004
PF13_0017,GO:0031405
PF10_0309,GO:0005524
PFF0895w,GO:0005975
PFA0400c,GO:0004298
PFD0760c,GO:0005737
NA,GO:0006412
MAL7P1.18,GO:0006468
PF14_0647,GO:0005622
NA,GO:0006412
PFL1150c,GO:0005622
PFI0365w,GO:0006413
MAL13P1.262,GO:0005622
PF10_0406,GO:0020033
PFD0525w,GO:0005737
PF07_0060,GO:0005634
PFE0345c,GO:0020011
PFD1020c,GO:0020033
PF08_0103,GO:0009405
PFE0485w,GO:0004430
PFD0330w,GO:0016459
PFL0520c,GO:0003677
PF11_0087,GO:0008094
PFL0630w,GO:0051537
PFA0425c,GO:0008270
PF08_0067,GO:0010564
PF14_0346,GO:0005783
MAL8P1.55,GO:0006412
PF08_0047,GO:0020011
PFD0935c,GO:0006410
NA,GO:0045454
PF14_0119,GO:0003676
PFI1090w,GO:0042803
PF14_0440,GO:0020011
PF14_0177,GO:0042555
NA,GO:0016020
PF13_0044,GO:0006807
PF11_0204,GO:0006355
PF14_0394,GO:0017134
PF13_0348,GO:0020008
PFL0115w,GO:0007018
PF14_0321,GO:0042626
PF13_0053,GO:0015031
PF11_0051,GO:0005524
PFF0900c,GO:0016021
PFL2020c,GO:0055114
PFL1330c,GO:0045736
PF14_0064,GO:0005737
PF10_0272,GO:0022625
PF10_0119,GO:0016020
PFD0367w,GO:0055085
PFB0575c,GO:0005737
PFF0790c,GO:0016020
PF14_0214,GO:0045095
MAL7P1.76,GO:0020011
PFE0205w,GO:0003676
PFL1185c,GO:0055114
PF10_0115,GO:0005634
PFF0155w,GO:0005524
PFI1685w,GO:0004674
PFI1650w,GO:0003677
PFC0912w,GO:0005787
PF11_0172,GO:0016021
PF08_0066,GO:0045454
PF07_0074,GO:0005524
MAL7P1.137,GO:0003779
PFA0005w,GO:0020013
PFL2665c,GO:0020035
PFL1545c,GO:0051082
PF11_0342,GO:0003779
PF10_0203,GO:0007264
PFL1200c,GO:0000398
PF14_0546,GO:0016070
PFF1175c,GO:0000166
PF13_0194,GO:0044164
PFL0765w,GO:0016020
PFL2270w,GO:0004584
PFA0545c,GO:0006260
MAL13P1.112,GO:0015074
MAL8P1.54,GO:0005886
PF14_0256,GO:0000178
MAL13P1.113,GO:0005484
PF11_0173,GO:0016020
PFF0165c,GO:0020036
PFI0775w,GO:0051861
PFB0605w,GO:0005737
PF13_0237,GO:0005657
PF11_0076,GO:0005576
PFI0185w,GO:0005515
PF14_0232,GO:0004165
PFL1220w,GO:0016021
PFF1495w,GO:0016459
PF14_0660,GO:0020011
PFI0575c,GO:0008233
PF10_0146,GO:0003779
PFL1925w,GO:0006508
PFD0207c,GO:0046907
PF11_0141,GO:0055085
PFF0155w,GO:0016887
PFF0485c,GO:0008270
PFD1090c,GO:0030141
MAL13P1.270,GO:0004298
PF11_0010,GO:0020013
MAL13P1.200,GO:0005622
MAL7P1.208,GO:0020003
MAL13P1.190,GO:0042176
PF13_0062,GO:0031410
PFD0265w,GO:0008380
MAL13P1.322,GO:0000398
PF13_0150,GO:0005666
MAL7P1.213,GO:0020033
PFA0765c,GO:0050839
PFF0195c,GO:0016020
PF14_0513,GO:0003723
PF10_0036,GO:0006474
MAL13P1.205,GO:0005622
PFB0290c,GO:0005666
PF11_0466,GO:0006810
PFE0465c,GO:0008270
PFL1720w,GO:0005737
PF11_0013,GO:0016020
PF10_0154,GO:0006260
PF07_0117,GO:0006413
MAL13P1.520,GO:0020035
MAL7P1.38,GO:0005634
PF10_0035,GO:0020011
PF11_0483a,GO:0005965
PFI1195c,GO:0006772
MAL7P1.145,GO:0003684
MAL7P1.27,GO:0042493
MAL8P1.16,GO:0006465
PFL1070c,GO:0051082
PF10_0195a,GO:0007018
PF10_0104,GO:0016021
PFI0715w,GO:0000993
PF13_0019,GO:0042493
PFD0630c,GO:0050839
PFD0780w,GO:0050567
PF14_0792,GO:0005886
PF14_0735,GO:0016020
PF14_0210,GO:0008270
MAL8P1.64,GO:0006379
PFC0885c,GO:0045156
PF14_0434,GO:0020036
PF14_0154,GO:0016020
PFD0480w,GO:0006415
PF14_0426,GO:0005524
PF11_0461,GO:0005622
MAL13P1.318,GO:0005622
PF11_0039,GO:0020005
PFB0290c,GO:0008270
PFI0930c,GO:0034399
PFB0575c,GO:0007155
PF10_0327,GO:0005515
PFI1640c,GO:0008270
PF11_0344,GO:0046812
NA,GO:0020011
PFD0350w,GO:0008168
MAL13P1.54,GO:0005737
PFI0460w,GO:0020025
PFA0745w,GO:0020002
PF10_0156,GO:0005737
PFC1060c,GO:0000481
PF14_0368,GO:0006979
PF14_0361,GO:0005784
MAL13P1.96,GO:0005524
PFF0090w,GO:0005524
NA,GO:0005813
PF13_0236,GO:0008168
PFF1075w,GO:0016021
PF11_0099,GO:0005783
PFF0360w,GO:0004853
PFI1490c,GO:0006457
PF07_0105,GO:0008409
PFL1445w,GO:0005622
NA,GO:0020008
PFL2655w,GO:0016020
PFL2165w,GO:0005524
PF14_0625,GO:0006508
MAL13P1.271,GO:0015991
MAL7P1.176,GO:0046789
PF13_0288,GO:0005525
PF13_0187,GO:0004519
PF07_0115,GO:0046872
PF11_0157,GO:0046168
PF13_0109,GO:0004809
PF11_0098,GO:0005783
PFL0145c,GO:0001819
PFE0475w,GO:0005524
PF14_0784,GO:0072588
PFF1240w,GO:0005634
PFI0920c,GO:0008033
NA,GO:0016021
PFI1130c,GO:0046983
PFF0075c,GO:0005737
PF10_0001,GO:0020033
PFC0271c,GO:0016209
PF13_0085,GO:0004672
PFB0545c,GO:0022625
PF14_0078,GO:0006508
MAL7P1.184,GO:0020013
NA,GO:0005840
PFB0070w,GO:0016021
PFI0755c,GO:0047334
MAL8P1.53,GO:0005509
PFF0025w,GO:0020035
PF10_0399,GO:0016020
PFB0385w,GO:0008897
PF14_0266,GO:0006118
PF14_0116,GO:0005886
PF07_0071,GO:0008270
PF13_0299,GO:0016020
PF13_0120,GO:0005737
PFF1155w,GO:0001678
PFB1040w,GO:0020002
PFD0595w,GO:0005737
PFE0605c,GO:0004363
PFD0665c,GO:0016887
MAL7P1.142,GO:0005891
PFA0590w,GO:0055085
PF11_0442,GO:0003700
MAL13P1.36,GO:0006402
PFL2395c,GO:0020011
PFB0300c,GO:0016021
PF08_0019,GO:0005829
PFA0275c,GO:0006364
MAL13P1.2,GO:0020033
PFI0030c,GO:0020013
PFF0550w,GO:0003700
PFD0665c,GO:0070682
MAL13P1.336,GO:0005622
PF08_0044,GO:0004674
MAL13P1.310,GO:0004198
PF14_0077,GO:0004190
MAL13P1.56,GO:0020020
PF13_0224,GO:0005840
PF10_0161,GO:0005525
PFD1245c,GO:0016021
PF14_0295,GO:0006099
PF14_0598,GO:0005515
PFL0995c,GO:0005737
PFI0295c,GO:0000175
PFB0265c,GO:0003697
PF13_0316,GO:0005840
PFC0930c,GO:0016740
NA,GO:0020036
MAL8P1.54,GO:0003824
PFC0701w,GO:0006412
PFL0245w,GO:0016021
PFI0450c,GO:0003677
PFD1070w,GO:0044822
PFL0355c,GO:0046872
PF14_0427,GO:0003735
MAL13P1.225,GO:0097619
PFD0615c,GO:0050839
PFE1225w,GO:0005840
PFC0400w,GO:0022625
MAL8P1.55,GO:0005525
PFF1165c,GO:0003723
PF10_0147,GO:0008152
NA,GO:0009190
PFB0580w,GO:0015238
PF10_0111,GO:0005839
PFL2465c,GO:0006233
PFL0005w,GO:0020035
PF14_0216,GO:0005198
PF13_0090,GO:0003924
PF11_0451,GO:0005622
PF11_0426,GO:0045261
PFI1765c,GO:0020036
PF11_0388,GO:0016020
PFF1095w,GO:0005524
PFB0600c,GO:0016020
PFE1100w,GO:0046983
PF14_0641,GO:0008299
PFI0670w,GO:0005198
PF14_0451,GO:0006412
MAL13P1.169,GO:0016020
PFF1385c,GO:0006350
MAL8P1.9,GO:0000398
MAL13P1.132,GO:0005578
PFD0830w,GO:0005737
PFC0865w,GO:0003723
PF11_0424,GO:0016459
PF11_0340,GO:0005249
PFA0125c,GO:0008201
MAL7P1.93,GO:0006412
PF13_0044,GO:0005524
PFF1470c,GO:0008622
PFE1035c,GO:0004081
PFL2290w,GO:0006508
PF10_0329,GO:0016020
PF11_0517,GO:0020035
PF13_0175,GO:0005737
PFL1705w,GO:0008270
PF10_0186,GO:0020011
PFC0120w,GO:0020035
MAL8P1.4,GO:0020036
PFC0760c,GO:0003774
PF11_0158,GO:0016020
PF10_0099,GO:0003723
PFD0245c,GO:0003676
PFL1925w,GO:0004222
PFI1125c,GO:0020011
MAL8P1.37,GO:0016415
PF07_0051,GO:0009405
PF14_0470,GO:0004518
MAL13P1.68,GO:0020011
MAL13P1.165,GO:0016021
PFL1155w,GO:0046654
PF07_0048,GO:0050839
PFI1320c,GO:0004842
PFI0430c,GO:0005576
PFD1150c,GO:0008201
PF14_0652,GO:0005737
PF11_0524,GO:0005732
PFC0440c,GO:0005524
PF14_0536,GO:0016020
PFE0320w,GO:0003779
PF08_0095,GO:0006761
MAL7P1.149,GO:0005737
MAL7P1.58,GO:0042000
PF13_0253,GO:0003824
PF13_0088,GO:0006355
PF14_0344,GO:0020007
PF11_0075,GO:0046872
PFL0190w,GO:0010564
PFB0080c,GO:0044164
PFD0965W,GO:0016773
PF14_0191,GO:0005737
NA,GO:0042823
PF11_0124,GO:0003755
PFI1185c,GO:0007155
MAL13P1.297,GO:0007264
PFB0320c,GO:0005739
NA,GO:0020013
PF14_0266,GO:0005789
PF10_0172,GO:0003743
PF10_0089,GO:0032039
PFD1130w,GO:0030260
PF14_0057,GO:0005634
PF11_0053,GO:0003677
PF08_0077,GO:0005737
PFL1780w,GO:0008171
PF14_0417,GO:0009408
PF14_0215,GO:0016887
PF07_0056,GO:0005524
PFF0845c,GO:0050839
MAL13P1.189,GO:0016021
PF13_0118,GO:0016234
PF11_0008,GO:0009405
PF13_0341,GO:0006366
PFI0610w,GO:0005634
PFB0030c,GO:0020035
PFI0135c,GO:0002377
PF14_0258,GO:0016020
PF11_0219,GO:0005737
PFB0350c,GO:0006508
PF13_0326,GO:0008154
PF10_0135,GO:0005634
PFL2005w,GO:0005663
PF11_0257,GO:0005737
PF10_0245,GO:0005975
PFL0150w,GO:0006270
PF11_0477,GO:0046982
MAL8P1.154,GO:0005516
PFL1315w,GO:0005267
PF13_0289,GO:0004197
PFL0445w,GO:0000287
PFE1390w,GO:0005524
PF10_0052,GO:0003824
PF11_0314,GO:0006511
PF14_0508,GO:0008746
NA,GO:0003747
PF10_0223,GO:0016020
MAL13P1.259,GO:0016021
PFE1005w,GO:0005622
PFI0515w,GO:0006886
PF14_0742,GO:0020011
PF11_0113,GO:0000315
PF14_0288,GO:0005751
PF13_0133,GO:0004190
PFD0420c,GO:0004520
PFF1355w,GO:0003723
PF14_0514,GO:0006388
NA,GO:0005737
PF14_0508,GO:0020011
PF08_0107,GO:0020013
PFI1070c,GO:0000027
PFI0650c,GO:0046872
MAL8P1.121,GO:0006888
PF11_0463,GO:0006886
PFC0080c,GO:0005576
PFA0110w,GO:0020026
PF14_0303,GO:0005737
PF10_0380,GO:0005524
MAL8P1.72,GO:0008301
MAL13P1.112,GO:0008233
PFD0640c,GO:0020013
PFE0150c,GO:0008299
PF10_0276,GO:0008270
PF08_0124,GO:0005737
MAL7P1.110,GO:0016787
NA,GO:0016020
PFF0925w,GO:0009380
PF10_0207,GO:0016020
PF14_0188,GO:0031965
PF10_0071,GO:0016020
PF13_0062,GO:0006886
PF14_0659,GO:0005737
PF14_0007,GO:0020013
PFL0860c,GO:0008270
PF14_0686,GO:0005737
MAL7P1.67,GO:0016020
PF14_0059,GO:0005634
MAL8P1.135,GO:0016020
PF07_0115,GO:0016887
PFC0205c,GO:0005829
PFA0260c,GO:0007010
PF07_0070,GO:0006810
PFF0380w,GO:0005737
PFL0175c,GO:0005737
PFF0835w,GO:0003774
PF14_0427,GO:0019843
PF11_0480,GO:0005525
PF14_0329,GO:0005759
PFF1130c,GO:0020011
PFB0010w,GO:0046789
PFB0905c,GO:0000166
PF07_0102,GO:0042113
PFF0940c,GO:0005524
MAL8P1.24,GO:0016021
PFI0305c,GO:0020011
PFI0285w,GO:0003746
PF13_0176,GO:0003677
PF13_0052,GO:0001510
PF11_0256,GO:0016020
PF10_0059,GO:0006810
PF14_0649,GO:0005634
PF10_0369,GO:0004003
PFF1595c,GO:0020030
PF10_0273,GO:0016020
PF14_0062,GO:0005737
PF10_0310,GO:0005198
PF14_0254,GO:0003684
PFC1065w,GO:0016020
PFL2190c,GO:0007088
PFC0775w,GO:0006412
PF14_0162,GO:0016459
PFL1635w,GO:0006508
PF11_0359,GO:0005737
PFC0735w,GO:0005840
PF14_0721,GO:0016020
PFI1475w,GO:0005515
PF10_0165,GO:0000166
PFC0810c,GO:0020011
PF07_0026,GO:0016567
PF13_0219,GO:0016020
PF10_0250,GO:0030286
PF14_0224,GO:0005634
PF14_0005,GO:0020002
MAL13P1.380,GO:0020011
PF14_0532,GO:0020003
PFI1475w,GO:0005515
PF14_0391,GO:0015934
PF11_0184,GO:0030983
PFC1005c,GO:0005198
PFE0505w,GO:0016018
PF11_0116,GO:0006364
PFI0180w,GO:0005874
MAL13P1.350,GO:0005737
PFI1620c,GO:0005856
PFC0250c,GO:0004518
PFI0625c,GO:0005634
PF11_0139,GO:0008138
PF10_0129,GO:0005198
PF13_0234,GO:0004612
PFE0785c,GO:0070258
PF11_0307,GO:0046854
PF14_0523,GO:0005737
PF11_0098,GO:0006886
MAL13P1.267,GO:0004683
PF08_0112,GO:0005524
PFI0630w,GO:0000502
PF11_0455a,GO:0005840
PFE1560c,GO:0006412
